,phi0,phi2,Phi0,Phi2,phi_ref
223,6.876204811634621e-09,-1.1525753931266688e-13,6.875974296555995e-09,-1.1525753931266688e-13,6.91200074150281e-09
224,6.939091751279867e-09,-1.159187241889188e-13,6.938859913831489e-09,-1.159187241889188e-13,6.975645283960207e-09
225,7.003041264358679e-09,-1.165557683356012e-13,7.002808152822008e-09,-1.165557683356012e-13,7.039042453847583e-09
226,7.066437213166753e-09,-1.172147574931232e-13,7.0662027836517665e-09,-1.172147574931232e-13,7.1032059167299275e-09
227,7.131330109514158e-09,-1.1791842592634978e-13,7.131094272662306e-09,-1.1791842592634978e-13,7.1683172227210925e-09
228,7.196496243931006e-09,-1.1856861605031576e-13,7.196259106698906e-09,-1.1856861605031576e-13,7.2330411572758385e-09
229,7.260292058452156e-09,-1.1922574320708586e-13,7.2600536069657416e-09,-1.1922574320708586e-13,7.297683168058587e-09
230,7.324682229912484e-09,-1.1989297936409122e-13,7.324442443953755e-09,-1.1989297936409122e-13,7.36228403677592e-09
231,7.389695660367573e-09,-1.205327125856459e-13,7.389454594942402e-09,-1.205327125856459e-13,7.426779174668116e-09
232,7.454724539528595e-09,-1.2120648546352762e-13,7.454482126557667e-09,-1.2120648546352762e-13,7.492671816492116e-09
233,7.520751963536335e-09,-1.2187921230611736e-13,7.520508205111723e-09,-1.2187921230611736e-13,7.558952207006527e-09
234,7.587089048743671e-09,-1.2254698779467362e-13,7.586843954768082e-09,-1.2254698779467362e-13,7.624816714602218e-09
235,7.651714929840021e-09,-1.2319474811980831e-13,7.651468540343781e-09,-1.2319474811980831e-13,7.690319067493712e-09
236,7.717629562635004e-09,-1.2382775922140775e-13,7.71738190711656e-09,-1.2382775922140775e-13,7.755722858042967e-09
237,7.782308504062993e-09,-1.2446951295183617e-13,7.78205956503709e-09,-1.2446951295183617e-13,7.821212118764753e-09
238,7.849083954214668e-09,-1.251407237353154e-13,7.848833672767197e-09,-1.251407237353154e-13,7.888216973607136e-09
239,7.916574989959286e-09,-1.257743506992398e-13,7.916323441257886e-09,-1.257743506992398e-13,7.9552417560901e-09
240,7.982636550488108e-09,-1.2642294844413884e-13,7.98238370459122e-09,-1.2642294844413884e-13,8.022222470357962e-09
241,8.04882760046475e-09,-1.2706883076595186e-13,8.048573462803218e-09,-1.2706883076595186e-13,8.088650746766345e-09
242,8.115712140923198e-09,-1.277333918529351e-13,8.115456674139492e-09,-1.277333918529351e-13,8.154970326219102e-09
243,8.181815977948507e-09,-1.283711776397671e-13,8.181559235593228e-09,-1.283711776397671e-13,8.221960685692081e-09
244,8.24948747135006e-09,-1.2899981342764002e-13,8.249229471723205e-09,-1.2899981342764002e-13,8.289869190919871e-09
245,8.31718464029008e-09,-1.2967056263289985e-13,8.316925299164814e-09,-1.2967056263289985e-13,8.357795626069099e-09
246,8.385631835257296e-09,-1.3032686912895686e-13,8.385371181519038e-09,-1.3032686912895686e-13,8.425749482383075e-09
247,8.453567386911061e-09,-1.309847350067085e-13,8.453305417441048e-09,-1.309847350067085e-13,8.493812286244965e-09
248,8.520793148977631e-09,-1.3163566095979243e-13,8.520529877655712e-09,-1.3163566095979243e-13,8.561794939330284e-09
249,8.590270741540755e-09,-1.3234957555439947e-13,8.590006042389646e-09,-1.3234957555439947e-13,8.63056458891134e-09
250,8.659058003706062e-09,-1.3302561640612377e-13,8.65879195247325e-09,-1.3302561640612377e-13,8.69936096751507e-09
251,8.727592817748128e-09,-1.3369212091700966e-13,8.727325433506293e-09,-1.3369212091700966e-13,8.767978118984919e-09
252,8.79525830995234e-09,-1.3436798711941989e-13,8.794989573978101e-09,-1.3436798711941989e-13,8.836552601816233e-09
253,8.864370397508135e-09,-1.3506382877619606e-13,8.864100269850582e-09,-1.3506382877619606e-13,8.905042776241012e-09
254,8.93282665594239e-09,-1.3569942149773187e-13,8.932555257099394e-09,-1.3569942149773187e-13,8.9736431815937e-09
255,9.001214675896109e-09,-1.363784000415492e-13,9.000941919096026e-09,-1.363784000415492e-13,9.04300175388804e-09
256,9.071126876088478e-09,-1.3706354237388726e-13,9.07085274900373e-09,-1.3706354237388726e-13,9.112336154747366e-09
257,9.140274529411754e-09,-1.377161092382141e-13,9.139999097193278e-09,-1.377161092382141e-13,9.181650025961535e-09
258,9.208567838353545e-09,-1.3839598790271284e-13,9.20829104637774e-09,-1.3839598790271284e-13,9.250935822691193e-09
259,9.278389486450967e-09,-1.390621379416732e-13,9.278111362175085e-09,-1.390621379416732e-13,9.320146638077225e-09
260,9.347911247053893e-09,-1.397148848481339e-13,9.347631817284197e-09,-1.397148848481339e-13,9.389823575953686e-09
261,9.417487755080684e-09,-1.4040234504244744e-13,9.4172069503906e-09,-1.4040234504244744e-13,9.460324626680703e-09
262,9.488572790956324e-09,-1.4111240739624344e-13,9.488290566141532e-09,-1.4111240739624344e-13,9.53067769177178e-09
263,9.558625296727653e-09,-1.4178447319437873e-13,9.558341727781265e-09,-1.4178447319437873e-13,9.60074495062056e-09
264,9.627525426115754e-09,-1.424895633010344e-13,9.627240446989152e-09,-1.424895633010344e-13,9.670478891334632e-09
265,9.697787171331737e-09,-1.4316628140486274e-13,9.697500838768926e-09,-1.4316628140486274e-13,9.739999037854089e-09
266,9.76808131433943e-09,-1.4384431948505692e-13,9.767793625700461e-09,-1.4384431948505692e-13,9.810397607954709e-09
267,9.837764877409672e-09,-1.445221222405562e-13,9.837475833165191e-09,-1.445221222405562e-13,9.881078706776756e-09
268,9.908749346383237e-09,-1.452148557483117e-13,9.90845891667174e-09,-1.452148557483117e-13,9.951408418385486e-09
269,9.978593092767754e-09,-1.4590293119922618e-13,9.978301286905356e-09,-1.4590293119922618e-13,1.0021389271153389e-08
270,1.0048338121514487e-08,-1.4654638272070272e-13,1.0048045028749046e-08,-1.4654638272070272e-13,1.009127361850442e-08
271,1.0117225372242937e-08,-1.4723274679249165e-13,1.0116930906749352e-08,-1.4723274679249165e-13,1.0161127029834656e-08
272,1.0188852557039427e-08,-1.479118936503757e-13,1.0188556733252127e-08,-1.479118936503757e-13,1.023209134337654e-08
273,1.0259618559190735e-08,-1.485832420637399e-13,1.0259321392706607e-08,-1.485832420637399e-13,1.0303041578023655e-08
274,1.032950218551834e-08,-1.492592499391168e-13,1.0329203667018461e-08,-1.492592499391168e-13,1.0373983402847904e-08
275,1.0400976571164364e-08,-1.4993794873518873e-13,1.0400676695266894e-08,-1.4993794873518873e-13,1.0444807136583785e-08
276,1.0470405756512476e-08,-1.5057681711834692e-13,1.0470104602878239e-08,-1.5057681711834692e-13,1.0514330800686775e-08
277,1.0539342786885641e-08,-1.512093561836989e-13,1.0539040368173274e-08,-1.512093561836989e-13,1.0584277789029558e-08
278,1.061074728026462e-08,-1.5187175259814107e-13,1.0610443536759424e-08,-1.5187175259814107e-13,1.0654980352128263e-08
279,1.0681245468457058e-08,-1.525168308927617e-13,1.0680940434795272e-08,-1.525168308927617e-13,1.0725601118793988e-08
280,1.075077720177407e-08,-1.5316870441436364e-13,1.0750470864365243e-08,-1.5316870441436364e-13,1.0796208783097323e-08
281,1.0822038141618474e-08,-1.538153579601774e-13,1.0821730510902554e-08,-1.538153579601774e-13,1.086678302765921e-08
282,1.0892405682132572e-08,-1.5444782875309097e-13,1.0892096786475066e-08,-1.5444782875309097e-13,1.0937278497508385e-08
283,1.0961770927060653e-08,-1.5509829618615978e-13,1.096146073046828e-08,-1.5509829618615978e-13,1.1007672510384424e-08
284,1.1033146121488095e-08,-1.557414055722009e-13,1.1032834638676951e-08,-1.557414055722009e-13,1.1078269799393073e-08
285,1.1103485606035495e-08,-1.5637546869645315e-13,1.1103172855098103e-08,-1.5637546869645315e-13,1.114866578952557e-08
286,1.1172683528373893e-08,-1.5699160416813298e-13,1.1172369545165556e-08,-1.5699160416813298e-13,1.1218852613015462e-08
287,1.1243495821797152e-08,-1.5763966051383288e-13,1.1243180542476125e-08,-1.5763966051383288e-13,1.1288873627547959e-08
288,1.1313359666175803e-08,-1.5826801920249592e-13,1.1313043130137398e-08,-1.5826801920249592e-13,1.1358829493654315e-08
289,1.1384040572582638e-08,-1.588842469921227e-13,1.1383722804088653e-08,-1.588842469921227e-13,1.1429663819568419e-08
290,1.1453769368881421e-08,-1.5952055347304223e-13,1.1453450327774475e-08,-1.5952055347304223e-13,1.1500457922966922e-08
291,1.1525012084826605e-08,-1.601534407719637e-13,1.1524691777945062e-08,-1.601534407719637e-13,1.1570931004368625e-08
292,1.1595007409335072e-08,-1.607643710030849e-13,1.1594685880593065e-08,-1.607643710030849e-13,1.1641025318280466e-08
293,1.1663872820376147e-08,-1.6138945278501071e-13,1.1663550041470577e-08,-1.6138945278501071e-13,1.1710890770974603e-08
294,1.1734614983605977e-08,-1.620166326268269e-13,1.1734290950340723e-08,-1.620166326268269e-13,1.1780788987950467e-08
295,1.1804734722914794e-08,-1.6262459171349258e-13,1.1804409473731367e-08,-1.6262459171349258e-13,1.1850985124634507e-08
296,1.1873776872366507e-08,-1.6323503681536252e-13,1.1873450402292876e-08,-1.6323503681536252e-13,1.1921107349856023e-08
297,1.1944608578665142e-08,-1.6386668821476818e-13,1.1944280845288712e-08,-1.6386668821476818e-13,1.1991168196448742e-08
298,1.2014484748789728e-08,-1.6445913850181086e-13,1.2014155830512725e-08,-1.6445913850181086e-13,1.2061163400240124e-08
299,1.208303841787061e-08,-1.6506882724404182e-13,1.2082708280216122e-08,-1.6506882724404182e-13,1.2130799577853525e-08
300,1.2153652718954448e-08,-1.6568464185519547e-13,1.2153321349670738e-08,-1.6568464185519547e-13,1.2200630386421462e-08
301,1.2223637825265682e-08,-1.6627607579131567e-13,1.22233052731141e-08,-1.6627607579131567e-13,1.2270738287159299e-08
302,1.229256911915164e-08,-1.6688997388332894e-13,1.2292235339203873e-08,-1.6688997388332894e-13,1.2340778990789802e-08
303,1.2363330611584025e-08,-1.675105608143234e-13,1.2362995590462396e-08,-1.675105608143234e-13,1.2410768020012614e-08
304,1.2433129610623053e-08,-1.6808553717911457e-13,1.2432793439548694e-08,-1.6808553717911457e-13,1.2480693608182485e-08
305,1.2501872712030681e-08,-1.6869571780968818e-13,1.2501535320595061e-08,-1.6869571780968818e-13,1.2550548741611009e-08
306,1.2572827804159606e-08,-1.692949490274743e-13,1.257248921426155e-08,-1.692949490274743e-13,1.2620719920555335e-08
307,1.2642810018825602e-08,-1.6988646487601918e-13,1.264247024589585e-08,-1.6988646487601918e-13,1.2690829235788367e-08
308,1.271111501867314e-08,-1.7044491148620975e-13,1.2710774128850167e-08,-1.7044491148620975e-13,1.2760271252183824e-08
309,1.2781197878924823e-08,-1.7105566572311123e-13,1.2780855767593377e-08,-1.7105566572311123e-13,1.2829567267949689e-08
310,1.2850301063913545e-08,-1.7162658679058284e-13,1.2849957810739965e-08,-1.7162658679058284e-13,1.289879485228273e-08
311,1.2919471367590592e-08,-1.721824980616301e-13,1.2919127002594469e-08,-1.721824980616301e-13,1.296807952831078e-08
312,1.298782786155393e-08,-1.7275618551950185e-13,1.2987482349182891e-08,-1.7275618551950185e-13,1.3037445544715347e-08
313,1.3057842255427824e-08,-1.733470841505836e-13,1.3057495561259522e-08,-1.733470841505836e-13,1.3106527822330797e-08
314,1.3126611089880187e-08,-1.7389390076747632e-13,1.3126263302078653e-08,-1.7389390076747632e-13,1.3175313879411117e-08
315,1.319412610581081e-08,-1.744658810324887e-13,1.3193777174048744e-08,-1.744658810324887e-13,1.3243864347384245e-08
316,1.3263336815615558e-08,-1.7503029810387745e-13,1.326298675501935e-08,-1.7503029810387745e-13,1.3312207644330308e-08
317,1.3331405147587319e-08,-1.7556994728731338e-13,1.3331054007692744e-08,-1.7556994728731338e-13,1.338035463161933e-08
318,1.3398618807104233e-08,-1.7612369317880788e-13,1.3398266559717875e-08,-1.7612369317880788e-13,1.3448705930363938e-08
319,1.3467746748333854e-08,-1.7668414011015706e-13,1.3467393380053633e-08,-1.7668414011015706e-13,1.35170142756009e-08
320,1.3535888390158058e-08,-1.7721535556778624e-13,1.3535533959446923e-08,-1.7721535556778624e-13,1.358528896863756e-08
321,1.3602965255385989e-08,-1.777680588889032e-13,1.360260971926821e-08,-1.777680588889032e-13,1.3653533773937203e-08
322,1.367196867522818e-08,-1.7831606633881352e-13,1.3671612043095503e-08,-1.7831606633881352e-13,1.3721704540899483e-08
323,1.3740138187580714e-08,-1.7885624482896715e-13,1.3739780475091056e-08,-1.7885624482896715e-13,1.3789995014844927e-08
324,1.380720399892067e-08,-1.793847531932908e-13,1.3806845229414282e-08,-1.793847531932908e-13,1.3858215773632895e-08
325,1.387618996076278e-08,-1.7993296284540136e-13,1.3875830094837088e-08,-1.7993296284540136e-13,1.3926365073480205e-08
326,1.3942726060326777e-08,-1.804300345369161e-13,1.3942365200257702e-08,-1.804300345369161e-13,1.3992992278778697e-08
327,1.4008074192726766e-08,-1.809102139114088e-13,1.4007712372298942e-08,-1.809102139114088e-13,1.4059468637232323e-08
328,1.4076922937118492e-08,-1.8148825898569714e-13,1.407655996060052e-08,-1.8148825898569714e-13,1.4127342443624944e-08
329,1.414553453168083e-08,-1.8206036025414223e-13,1.4145170410960322e-08,-1.8206036025414223e-13,1.4195877707539001e-08
330,1.4213718866147933e-08,-1.8261480616424614e-13,1.4213353636535605e-08,-1.8261480616424614e-13,1.4264014029897106e-08
331,1.428051057851596e-08,-1.8319077462721136e-13,1.4280144196966706e-08,-1.8319077462721136e-13,1.4331738092911826e-08
332,1.4348980278660851e-08,-1.8376121454259437e-13,1.4348612756231767e-08,-1.8376121454259437e-13,1.4399229040448646e-08
333,1.4416271718360397e-08,-1.8431347331090018e-13,1.4415903091413776e-08,-1.8431347331090018e-13,1.4466597628445273e-08
334,1.4482632149720754e-08,-1.8487302275410932e-13,1.4482262403675246e-08,-1.8487302275410932e-13,1.4534079388237326e-08
335,1.4549584857510762e-08,-1.853848901690841e-13,1.4549214087730424e-08,-1.853848901690841e-13,1.460020338751305e-08
336,1.4614264976669172e-08,-1.8584904697004142e-13,1.4613893278575231e-08,-1.8584904697004142e-13,1.4665093878084124e-08
337,1.4678033741931177e-08,-1.8633226705302206e-13,1.467766107739707e-08,-1.8633226705302206e-13,1.4730144855814291e-08
338,1.4743983450316817e-08,-1.8681236818486486e-13,1.4743609825580447e-08,-1.8681236818486486e-13,1.479536213936311e-08
339,1.4809069923690977e-08,-1.8727302370297557e-13,1.480869537764357e-08,-1.8727302370297557e-13,1.4860643370819575e-08
340,1.487314369635358e-08,-1.8774485551340467e-13,1.4872768206642554e-08,-1.8774485551340467e-13,1.4925915191753198e-08
341,1.4939203302403684e-08,-1.8822841620646399e-13,1.493882684557127e-08,-1.8822841620646399e-13,1.499113170401626e-08
342,1.5004228954324284e-08,-1.8868215030080293e-13,1.500385159002368e-08,-1.8868215030080293e-13,1.505628144008488e-08
343,1.5068131297611678e-08,-1.8914252251872083e-13,1.506775301256664e-08,-1.8914252251872083e-13,1.512135810313156e-08
344,1.5134000367943024e-08,-1.8961575918306204e-13,1.513362113642466e-08,-1.8961575918306204e-13,1.5186358782261704e-08
345,1.5198697732126706e-08,-1.9007692723595242e-13,1.5198317578272235e-08,-1.9007692723595242e-13,1.5251251251636236e-08
346,1.5262593061797484e-08,-1.9051904867962192e-13,1.5262212023700124e-08,-1.9051904867962192e-13,1.5316463303984503e-08
347,1.5328727855782014e-08,-1.9101198089073608e-13,1.5328345831820233e-08,-1.9101198089073608e-13,1.538188090138014e-08
348,1.539408213165575e-08,-1.9147247741008856e-13,1.539369918670093e-08,-1.9147247741008856e-13,1.544751845449942e-08
349,1.545955613551322e-08,-1.919292740278815e-13,1.5459172276965164e-08,-1.919292740278815e-13,1.5513232072498515e-08
350,1.5524037856615453e-08,-1.9239151781981879e-13,1.5523653073579812e-08,-1.9239151781981879e-13,1.55789242431031e-08
351,1.5590348902655216e-08,-1.9286563100790694e-13,1.55899631713932e-08,-1.9286563100790694e-13,1.564439222439949e-08
352,1.565548514721787e-08,-1.9331248229682095e-13,1.5655098522253276e-08,-1.9331248229682095e-13,1.570969100168592e-08
353,1.5719517044667984e-08,-1.9377222737369555e-13,1.5719129500213237e-08,-1.9377222737369555e-13,1.5774920695839758e-08
354,1.578554242647108e-08,-1.9423177627399846e-13,1.578515396291853e-08,-1.9423177627399846e-13,1.5840079265457456e-08
355,1.5850293498701587e-08,-1.9466675063076683e-13,1.5849904165200325e-08,-1.9466675063076683e-13,1.5904953711953593e-08
356,1.5913587261120505e-08,-1.951057458695101e-13,1.5913197049628767e-08,-1.951057458695101e-13,1.596943551409599e-08
357,1.5978946500140655e-08,-1.9556000322437484e-13,1.5978555380134206e-08,-1.9556000322437484e-13,1.6033915597451645e-08
358,1.6043234264416934e-08,-1.9598752779533328e-13,1.6042842289361343e-08,-1.9598752779533328e-13,1.6098320195702088e-08
359,1.6106372865599875e-08,-1.9643652779421819e-13,1.6105979992544286e-08,-1.9643652779421819e-13,1.6162654770451884e-08
360,1.617152281598596e-08,-1.9686744152313832e-13,1.6171129081102916e-08,-1.9686744152313832e-13,1.6226934214763267e-08
361,1.6235622376389823e-08,-1.972956375397273e-13,1.6235227785114742e-08,-1.972956375397273e-13,1.6291162598873634e-08
362,1.629869315081548e-08,-1.9773388282001263e-13,1.629829768304984e-08,-1.9773388282001263e-13,1.6355433273029373e-08
363,1.636354417156583e-08,-1.9816907048817314e-13,1.6363147833424853e-08,-1.9816907048817314e-13,1.641939844648619e-08
364,1.642731362902831e-08,-1.9859306274451857e-13,1.6426916442902823e-08,-1.9859306274451857e-13,1.648328277652795e-08
365,1.6489918128440113e-08,-1.9900576854103436e-13,1.648952011690303e-08,-1.9900576854103436e-13,1.6547085767008848e-08
366,1.65537028138316e-08,-1.9944045729022879e-13,1.655330393291702e-08,-1.9944045729022879e-13,1.6609973071364325e-08
367,1.6616002310581192e-08,-1.998418985555816e-13,1.6615602626784082e-08,-1.998418985555816e-13,1.667238039208798e-08
368,1.6678122960664156e-08,-2.0022330170694272e-13,1.6677722514060742e-08,-2.0022330170694272e-13,1.6734633077943465e-08
369,1.67388189596308e-08,-2.0060678775997832e-13,1.6738417746055282e-08,-2.0060678775997832e-13,1.6796490520663203e-08
370,1.6801059874199092e-08,-2.009837329051344e-13,1.680065790673328e-08,-2.009837329051344e-13,1.6857810252442483e-08
371,1.6862152693725802e-08,-2.013439078155724e-13,1.686175000591017e-08,-2.013439078155724e-13,1.691902634608369e-08
372,1.692208328319671e-08,-2.017164278816044e-13,1.6921679850340946e-08,-2.017164278816044e-13,1.6980142115777882e-08
373,1.6984017573721833e-08,-2.0207759169606263e-13,1.6983613418538442e-08,-2.0207759169606263e-13,1.7041172864302608e-08
374,1.7044606226009333e-08,-2.0242480968497087e-13,1.7044201376389964e-08,-2.0242480968497087e-13,1.7101877546219027e-08
375,1.7104016981092697e-08,-2.0278611693887481e-13,1.710361140885882e-08,-2.0278611693887481e-13,1.7162491058840983e-08
376,1.7165458063534756e-08,-2.0314709514933533e-13,1.7165051769344457e-08,-2.0314709514933533e-13,1.7223036370190075e-08
377,1.7225467906516075e-08,-2.034818345214862e-13,1.722506094284703e-08,-2.034818345214862e-13,1.728323252897379e-08
378,1.7284041336394835e-08,-2.038235701202937e-13,1.7283633689254595e-08,-2.038235701202937e-13,1.7343172667400656e-08
379,1.7344878851139523e-08,-2.0416350594422062e-13,1.7344470524127633e-08,-2.0416350594422062e-13,1.7403290064553238e-08
380,1.7404723267532736e-08,-2.044902212191608e-13,1.74043142870903e-08,-2.044902212191608e-13,1.7463442057730766e-08
381,1.7463676518146014e-08,-2.048186752195179e-13,1.7463266880795576e-08,-2.048186752195179e-13,1.7523737883592677e-08
