Incident energy;σ(E)
2363.162;13.39799
2363.269;13.36416
2363.376;13.33121
2363.804;13.20729
2364.232;13.09437
2364.66;12.99081
2365.088;12.89527
2365.516;12.80668
2365.73;12.7647
2365.837;12.74424
2365.944;12.72413
2366.051;12.70438
2366.105;12.69457
2366.158;12.68508
2366.212;12.67564
2366.239;12.67111
2366.265;12.66702
2366.292;12.66341
2366.306;12.66212
2366.319;12.66171
2366.333;12.66313
2366.34;12.66532
2366.346;12.66872
2366.353;12.67588
2366.359;12.6871
2366.363;12.69929
2366.366;12.71239
2366.369;12.73038
2366.3721;12.75575
2366.375;12.78667
2366.378;12.82402
2366.381;12.85822
2366.384;12.8742
2366.387;12.8628
2366.39;12.83148
2366.393;12.79496
2366.3959;12.76348
2366.4;12.72954
2366.404;12.70667
2366.408;12.69078
2366.412;12.67947
2366.421;12.66351
2366.429;12.65509
2366.438;12.64873
2366.446;12.64457
2366.462;12.63845
2366.479;12.63355
2366.495;12.62966
2366.528;12.62267
2366.562;12.61616
2366.595;12.61015
2366.661;12.59857
2366.728;12.58715
2366.794;12.57609
2366.927;12.55424
2367.193;12.51188
2367.459;12.47106
2367.725;12.43166
2367.858;12.41248
2367.991;12.39365
2368.124;12.37525
2368.191;12.36619
2368.257;12.35753
2368.324;12.34928
2368.357;12.3457
2368.39;12.34285
2368.407;12.34196
2368.424;12.34181
2368.441;12.34299
2368.457;12.34646
2368.474;12.35572
2368.482;12.36424
2368.49;12.37807
2368.499;12.40574
2368.503;12.42545
2368.507;12.45284
2368.511;12.49188
2368.515;12.54895
2368.519;12.634
2368.523;12.76047
2368.526;12.88842
2368.529;13.03666
2368.532;13.17079
2368.534;13.22341
2368.535;13.23264
2368.537;13.21391
2368.538;13.18763
2368.541;13.06509
2368.544;12.92209
2368.547;12.79489
2368.55;12.69394
2368.552;12.64042
2368.556;12.55948
2368.56;12.50363
2368.564;12.4642
2368.568;12.4356
2368.572;12.41429
2368.58;12.38527
2368.589;12.36505
2368.597;12.35307
2368.613;12.33782
2368.63;12.32793
2368.646;12.32148
2368.679;12.31225
2368.712;12.30552
2368.745;12.29995
2368.811;12.29042
2368.877;12.28203
2368.943;12.2744
2369.075;12.2615
2369.141;12.25681
2369.207;12.25424
2369.273;12.25545
2369.339;12.26441
2369.372;12.27461
2369.405;12.29207
2369.438;12.3226
2369.471;12.37922
2369.488;12.42804
2369.504;12.49633
2369.521;12.61019
2369.529;12.68802
2369.537;12.79012
2369.546;12.94781
2369.554;13.14637
2369.562;13.43303
2369.566;13.62608
2369.57;13.86638
2369.574;14.16999
2369.578;14.56002
2369.582;15.07034
2369.586;15.75147
2369.59;16.67964
2369.592;17.27031
2369.594;17.96952
2369.596;18.79973
2369.598;19.78657
2369.6;20.95721
2369.6023;22.56213
2369.604;23.93694
2369.606;25.74597
2369.609;28.69052
2369.611;30.56924
2369.613;32.07991
2369.615;32.93477
2369.616;33.0489
2369.617;32.94035
2369.618;32.61607
2369.62;31.40983
2369.623;28.72109
2369.626;25.78128
2369.628;23.97318
2369.6297;22.59821
2369.631;21.65497
2369.633;20.38148
2369.635;19.30445
2369.637;18.39743
2369.639;17.63381
2369.641;16.98952
2369.645;15.97972
2369.649;15.24173
2369.653;14.69106
2369.657;14.27174
2369.66;14.02043
2369.664;13.74833
2369.668;13.531
2369.675;13.244
2369.683;13.01341
2369.69;12.86687
2369.698;12.7412
2369.706;12.64623
2369.721;12.52116
2369.736;12.43848
2369.751;12.38081
2369.782;12.30534
2369.812;12.26185
2369.843;12.23227
2369.873;12.21197
2369.934;12.18408
2369.995;12.16534
2370.056;12.15109
2370.116;12.13949
2370.238;12.1198
2370.359;12.10293
2370.602;12.07255
2370.845;12.04438
2371.088;12.01738
2371.574;11.96554
2372.06;11.91579
2372.546;11.86767
2373.518;11.77538
2374.491;11.68715
2375.463;11.60213
2376.435;11.51934
2377.407;11.43796
2379.352;11.27612
2380.324;11.194
2381.296;11.10967
2382.268;11.02179
2383.24;10.92858
2383.726;10.87923
2384.212;10.82753
2384.455;10.80065
2384.577;10.78687
2384.698;10.77301
2384.82;10.75888
2384.881;10.75178
2384.941;10.74486
2384.972;10.74135
2385.002;10.73806
2385.033;10.73487
2385.063;10.73224
2385.079;10.73121
2385.094;10.73069
2385.109;10.73094
2385.124;10.73268
2385.139;10.73763
2385.147;10.74301
2385.154;10.75076
2385.162;10.76611
2385.169;10.7907
2385.173;10.8135
2385.177;10.84715
2385.181;10.89761
2385.184;10.95102
2385.187;11.02007
2385.19;11.1003
2385.193;11.17303
2385.195;11.20149
2385.196;11.20639
2385.198;11.19589
2385.199;11.18143
2385.202;11.11434
2385.205;11.03645
2385.208;10.96742
2385.212;10.89762
2385.215;10.85991
2385.219;10.82366
2385.222;10.8039
2385.229;10.77304
2385.236;10.75451
2385.243;10.74249
2385.25;10.73415
2385.264;10.72337
2385.278;10.71656
2385.292;10.71169
2385.319;10.70487
2385.347;10.69945
2385.375;10.69479
2385.403;10.6905
2385.43;10.68657
2385.486;10.67873
2385.541;10.67122
2385.652;10.6562
2385.763;10.6411
2385.874;10.62581
2386.096;10.5944
2386.54;10.52752
2386.984;10.45391
2387.428;10.37167
2387.872;10.27821
2388.316;10.16987
2388.538;10.10851
2388.759;10.04152
2388.981;9.967137
2389.203;9.884181
2389.425;9.790751
2389.647;9.684337
2389.869;9.561562
2390.091;9.41777
2390.313;9.246356
2390.424;9.147431
2390.535;9.037638
2390.646;8.914954
2390.757;8.776827
2390.868;8.619989
2390.979;8.440182
2391.09;8.231762
2391.201;7.987089
2391.312;7.695573
2391.423;7.342129
2391.479;7.133669
2391.534;6.904578
2391.59;6.641847
2391.645;6.349122
2391.701;6.008295
2391.756;5.622213
2391.812;5.164521
2391.867;4.636081
2391.923;3.997604
2391.978;3.248695
2392.006;2.813809
2392.034;2.340591
2392.062;1.831158
2392.089;1.314719
2392.117;0.778866
2392.131;0.5283165
2392.145;0.3070362
2392.159;0.1377234
2392.166;0.08302907
2392.17;0.06380657
2392.173;0.05616238
2392.177;0.05625954
2392.18;0.0650196
2392.184;0.08989364
2392.187;0.1196898
2392.194;0.2331449
2392.2;0.3897832
2392.207;0.6608091
2392.214;1.053551
2392.221;1.604795
2392.228;2.363861
2392.235;3.397618
2392.242;4.797859
2392.249;6.692271
2392.255;8.844049
2392.262;12.19236
2392.266;14.63583
2392.269;16.78577
2392.273;20.16195
2392.276;23.14827
2392.28;27.86506
2392.283;32.06221
2392.287;38.73297
2392.29;44.70508
2392.294;54.25229
2392.297;62.84233
2392.299;69.37028
2392.301;76.62422
2392.304;89.04178
2392.307;103.5608
2392.3109;126.0637
2392.314;147.2337
2392.318;179.1507
2392.322;216.0339
2392.325;246.2145
2392.329;287.6171
2392.332;317.1953
2392.334;334.9731
2392.336;350.3957
2392.339;367.8087
2392.341;374.987
2392.343;378.3999
2392.346;376.6544
2392.35;363.3168
2392.353;347.2746
2392.36;300.3948
2392.364;272.7075
2392.3671;252.3324
2392.37;234.528
2392.373;217.542
2392.376;202.0423
2392.379;187.9821
2392.382;175.2711
2392.385;163.7988
2392.39;147.1147
2392.393;138.3829
2392.396;130.4837
2392.401;118.9225
2392.407;107.2551
2392.412;99.02547
2392.418;90.59334
2392.423;84.55418
2392.429;78.27529
2392.434;73.71461
2392.44;68.91029
2392.445;65.37708
2392.451;61.61215
2392.456;58.81327
2392.462;55.80097
2392.468;53.11295
2392.479;48.87745
2392.49;45.35726
2392.501;42.3928
2392.512;39.86725
2392.523;37.69344
2392.534;35.80528
2392.545;34.1518
2392.557;32.56913
2392.568;31.28745
2392.579;30.14192
2392.59;29.11254
2392.612;27.3397
2392.634;25.86917
2392.656;24.63118
2392.678;23.57558
2392.7;22.66551
2392.722;21.87326
2392.745;21.14807
2392.767;20.53602
2392.789;19.99071
2392.811;19.50192
2392.856;18.64509
2392.9;17.95311
2392.945;17.35884
2392.989;16.86421
2393.033;16.43741
2393.077;16.06541
2393.122;15.73134
2393.166;15.44224
2393.255;14.94752
2393.344;14.54516
2393.432;14.21479
2393.521;13.93275
2393.609;13.6941
2393.698;13.48508
2393.786;13.30426
2393.875;13.14282
2393.964;12.99925
2394.141;12.75599
2394.318;12.55596
2394.495;12.38815
2394.673;12.24427
2394.85;12.12053
2395.027;12.01215
2395.204;11.91621
2395.382;11.83002
2395.559;11.75282
2395.914;11.61835
2396.269;11.50483
2396.623;11.40726
2396.978;11.32168
2397.155;11.28299
2397.332;11.24701
2397.421;11.23015
2397.51;11.21442
2397.599;11.20044
2397.687;11.18977
2397.732;11.18663
2397.776;11.1864
2397.82;11.19129
2397.864;11.20651
2397.887;11.22257
2397.909;11.24774
2397.931;11.29001
2397.942;11.32199
2397.953;11.3656
2397.964;11.42669
2397.975;11.51533
2397.986;11.64987
2397.992;11.75429
2397.997;11.86648
2398.003;12.04423
2398.008;12.244
2398.014;12.5781
2398.019;12.9776
2398.022;13.29602
2398.025;13.69708
2398.028;14.20891
2398.03;14.63042
2398.033;15.42076
2398.036;16.45963
2398.038;17.32931
2398.039;17.8266
2398.0411;19.02101
2398.043;20.28399
2398.045;21.78366
2398.048;24.1875
2398.05;25.6439
2398.051;26.23526
2398.052;26.69034
2398.053;26.98054
2398.054;27.08642
2398.055;27.00084
2398.056;26.73021
2398.057;26.29332
2398.059;25.03837
2398.06;24.28781
2398.063;21.90616
2398.065;20.41231
2398.0669;19.15033
2398.069;17.95367
2398.071;16.9976
2398.073;16.19877
2398.075;15.53279
2398.077;14.97677
2398.079;14.51087
2398.081;14.11856
2398.083;13.78639
2398.087;13.26115
2398.091;12.87137
2398.095;12.57567
2398.099;12.34679
2398.103;12.16639
2398.107;12.02189
2398.115;11.80782
2398.123;11.65961
2398.131;11.5528
2398.14;11.46474
2398.148;11.40572
2398.164;11.32214
2398.18;11.26669
2398.196;11.22768
2398.213;11.19737
2398.229;11.17568
2398.261;11.14446
2398.293;11.12278
2398.325;11.10649
2398.39;11.08226
2398.455;11.06415
2398.52;11.04912
2398.584;11.03602
2398.714;11.0123
2398.843;10.99092
2399.102;10.9514
2399.361;10.91458
2399.62;10.87962
2400.137;10.81399
2400.655;10.75288
2400.914;10.7241
2401.172;10.69706
2401.431;10.67292
2401.56;10.66333
2401.689;10.65752
2401.754;10.65741
2401.819;10.66094
2401.884;10.67112
2401.948;10.69444
2401.981;10.71666
2402.013;10.75071
2402.045;10.80682
2402.077;10.90637
2402.094;10.99299
2402.11;11.11348
2402.126;11.29895
2402.134;11.43135
2402.142;11.60453
2402.15;11.83675
2402.158;12.15752
2402.166;12.61678
2402.17;12.92385
2402.174;13.30392
2402.178;13.78101
2402.182;14.38932
2402.186;15.17838
2402.19;16.22099
2402.194;17.62523
2402.196;18.51037
2402.198;19.55085
2402.2;20.77737
2402.202;22.22486
2402.204;23.93052
2402.2068;26.81618
2402.208;28.24263
2402.21;30.86331
2402.214;36.67019
2402.216;39.42278
2402.218;41.60507
2402.22;42.82513
2402.221;42.98456
2402.223;42.35721
2402.225;40.6122
2402.228;36.67151
2402.232;30.86376
2402.234;28.24245
2402.2352;26.81559
2402.238;23.92897
2402.24;22.22265
2402.243;20.13561
2402.245;19.00564
2402.248;17.62066
2402.25;16.86424
2402.254;15.65611
2402.259;14.55994
2402.264;13.77252
2402.269;13.19127
2402.273;12.83051
2402.278;12.47344
2402.283;12.19333
2402.292;11.82214
2402.302;11.53981
2402.311;11.359
2402.321;11.21075
2402.33;11.10968
2402.349;10.96025
2402.368;10.86349
2402.386;10.80001
2402.424;10.71526
2402.462;10.66545
2402.5;10.63301
2402.537;10.61069
2402.613;10.57993
2402.688;10.55964
2402.764;10.54405
2402.839;10.53133
2402.99;10.50991
2403.141;10.49131
2403.442;10.45776
2403.744;10.42613
2404.046;10.3954
2404.649;10.33528
2405.856;10.21655
2407.062;10.09716
2408.269;9.974709
2409.476;9.847576
2410.08;9.782018
2410.382;9.749003
2410.683;9.716456
2410.985;9.685616
2411.136;9.672278
2411.286;9.662734
2411.362;9.660847
2411.437;9.662827
2411.513;9.672122
2411.588;9.696284
2411.626;9.719919
2411.664;9.758254
2411.702;9.823384
2411.721;9.873452
2411.739;9.938546
2411.758;10.03593
2411.777;10.18107
2411.796;10.4096
2411.805;10.56604
2411.814;10.77074
2411.824;11.08143
2411.833;11.47535
2411.838;11.76315
2411.843;12.11979
2411.848;12.56835
2411.852;13.0153
2411.857;13.72363
2411.862;14.66318
2411.867;15.93942
2411.871;17.31188
2411.874;18.62714
2411.876;19.68012
2411.878;20.90605
2411.88;22.33831
2411.883;24.96051
2411.885;27.09038
2411.887;29.5806
2411.8892;32.7839
2411.891;35.78314
2411.893;39.48894
2411.897;47.53612
2411.899;51.27717
2411.901;54.21631
2411.903;55.86135
2411.904;56.08762
2411.906;55.2909
2411.908;53.0015
2411.911;47.72347
2411.915;39.72137
2411.917;36.02389
2411.9188;33.02663
2411.92;31.216
2411.922;28.52546
2411.925;25.18825
2411.928;22.55366
2411.931;20.47181
2411.933;19.32756
2411.935;18.34183
2411.938;17.10584
2411.941;16.10158
2411.944;15.2775
2411.948;14.39327
2411.951;13.85446
2411.957;13.01064
2411.964;12.30209
2411.97;11.85305
2411.977;11.45449
2411.983;11.18941
2411.996;10.77537
2412.009;10.50009
2412.022;10.30783
2412.035;10.16815
2412.048;10.06338
2412.074;9.919062
2412.1;9.826198
2412.126;9.762454
2412.178;9.681768
2412.23;9.633112
2412.282;9.600288
2412.333;9.57659
2412.437;9.541933
2412.54;9.516712
2412.644;9.495674
2412.747;9.477191
2412.955;9.443423
2413.162;9.411956
2413.576;9.350775
2413.991;9.289114
2414.405;9.226016
2415.234;9.092671
2415.649;9.021617
2416.063;8.947376
2416.478;8.869186
2416.892;8.786976
2417.307;8.699837
2417.721;8.607613
2417.929;8.5591
2418.033;8.534283
2418.136;8.509366
2418.24;8.483987
2418.292;8.471341
2418.343;8.459182
2418.369;8.453218
2418.395;8.447591
2418.421;8.44261
2418.447;8.438979
2418.473;8.438575
2418.486;8.441141
2418.499;8.447769
2418.512;8.462968
2418.519;8.478387
2418.525;8.499259
2418.532;8.539707
2418.538;8.600126
2418.541;8.645747
2418.544;8.707138
2418.547;8.790185
2418.55;8.901479
2418.553;9.044612
2418.556;9.209893
2418.559;9.358507
2418.561;9.415963
2418.562;9.425507
2418.564;9.402963
2418.565;9.372815
2418.568;9.233769
2418.571;9.072354
2418.574;8.92903
2418.577;8.815359
2418.579;8.755092
2418.582;8.683609
2418.584;8.645994
2418.589;8.576833
2418.594;8.531204
2418.599;8.49974
2418.604;8.477129
2418.614;8.447287
2418.624;8.428633
2418.634;8.415786
2418.653;8.399375
2418.673;8.387542
2418.693;8.3783
2418.732;8.363613
2418.772;8.350541
2418.811;8.338606
2418.89;8.315369
2418.969;8.292499
2419.048;8.269603
2419.206;8.223199
2419.522;8.126695
2419.838;8.024215
2420.154;7.91485
2420.47;7.797664
2420.628;7.735803
2420.786;7.67155
2420.865;7.638469
2420.905;7.621467
2420.944;7.604731
2420.984;7.587429
2421.004;7.57876
2421.023;7.570568
2421.043;7.562137
2421.053;7.558123
2421.062;7.554777
2421.072;7.55168
2421.082;7.550128
2421.087;7.55064
2421.092;7.552906
2421.097;7.558348
2421.1012;7.567075
2421.107;7.587242
2421.11;7.598458
2421.113;7.604408
2421.116;7.601503
2421.119;7.591573
2421.1248;7.568535
2421.13;7.552948
2421.136;7.540875
2421.142;7.532573
2421.148;7.526339
2421.154;7.521279
2421.16;7.516921
2421.172;7.509383
2421.184;7.502673
2421.196;7.496379
2421.219;7.484873
2421.243;7.473213
2421.267;7.461683
2421.314;7.439173
2421.362;7.416071
2421.409;7.393241
2421.503;7.346812
2421.881;7.147645
2422.07;7.039519
2422.259;6.924905
2422.448;6.803133
2422.637;6.673442
2422.827;6.534203
2423.016;6.385883
2423.205;6.226622
2423.394;6.055089
2423.583;5.869736
2423.772;5.668756
2423.961;5.450028
2424.15;5.211061
2424.34;4.947461
2424.529;4.658521
2424.718;4.338839
2424.907;3.98366
2425.096;3.587563
2425.285;3.144644
2425.38;2.902488
2425.474;2.649197
2425.569;2.378994
2425.663;2.097568
2425.852;1.493098
2425.947;1.175215
2426.041;0.8593459
2426.136;0.5509413
2426.23;0.2776696
2426.278;0.1614478
2426.325;0.0717732
2426.349;0.03812917
2426.361;0.02502547
2426.372;0.01543756
2426.384;0.007842504
2426.39;0.005242341
2426.396;0.003485151
2426.402;0.00260622
2426.408;0.002642296
2426.414;0.003631659
2426.419;0.005213057
2426.425;0.008054907
2426.431;0.01196746
2426.443;0.02318597
2426.455;0.03925084
2426.467;0.06057792
2426.491;0.1208707
2426.514;0.2039604
2426.538;0.321815
2426.561;0.4699556
2426.608;0.907232
2426.632;1.218183
2426.656;1.604012
2426.68;2.079877
2426.703;2.637665
2426.727;3.34819
2426.75;4.17847
2426.774;5.2355
2426.797;6.472727
2426.821;8.053751
2426.833;8.977522
2426.845;10.00473
2426.857;11.14831
2426.869;12.42314
2426.881;13.84636
2426.892;15.29819
2426.904;17.06388
2426.916;19.04508
2426.928;21.27259
2426.939;23.56155
2426.951;26.36737
2426.963;29.54353
2426.975;33.14847
2426.986;36.88878
2426.998;41.52118
2427.01;46.82513
2427.022;52.91833
2427.034;59.94285
2427.046;68.0708
2427.058;77.51132
2427.07;88.51914
2427.081;100.2507
2427.093;115.189
2427.105;132.8035
2427.117;153.6432
2427.128;176.1388
2427.14;205.0961
2427.152;239.5106
2427.164;280.3234
2427.175;324.1416
2427.187;379.6013
2427.199;443.2475
2427.222;583.8335
2427.234;660.2988
2427.246;730.75
2427.252;761.1655
2427.258;786.9965
2427.264;807.3445
2427.269;819.6084
2427.275;828.3169
2427.281;830.3449
2427.287;825.8644
2427.293;815.3362
2427.305;779.0488
2427.316;732.9547
2427.34;615.3469
2427.352;557.2372
2427.363;507.4996
2427.375;458.0922
2427.386;417.4887
2427.398;378.148
2427.409;346.2877
2427.421;315.6438
2427.432;290.889
2427.443;268.9289
2427.454;249.4129
2427.466;230.5444
2427.477;215.1747
2427.488;201.4048
2427.499;189.0318
2427.522;166.9329
2427.544;149.6373
2427.567;134.6623
2427.59;122.1738
2427.613;111.6485
2427.635;103.0525
2427.658;95.31235
2427.68;88.88719
2427.703;83.01493
2427.725;78.07319
2427.748;73.49972
2427.771;69.43924
2427.794;65.81495
2427.816;62.69835
2427.861;57.20443
2427.906;52.65584
2427.951;48.8381
2427.996;45.59522
2428.041;42.81144
2428.086;40.39931
2428.132;38.24788
2428.177;36.39758
2428.222;34.75742
2428.267;33.29464
2428.313;31.95517
2428.358;30.77535
2428.448;28.73492
2428.539;27.01679
2428.629;25.58146
2428.719;24.35296
2428.809;23.29022
2428.9;22.35259
2428.99;21.53663
2429.081;20.8052
2429.171;20.15957
2429.262;19.57339
2429.352;19.04994
2429.442;18.57469
2429.532;18.14124
2429.713;17.37536
2429.803;17.03886
2429.893;16.72732
2429.984;16.4349
2430.074;16.16563
2430.119;16.03778
2430.164;15.91416
2430.187;15.85258
2430.209;15.7948
2430.221;15.76388
2430.232;15.7362
2430.238;15.72163
2430.243;15.71002
2430.249;15.69734
2430.2542;15.68837
2430.26;15.68166
2430.263;15.67865
2430.266;15.67397
2430.269;15.66625
2430.272;15.65604
2430.2778;15.63471
2430.283;15.61721
2430.288;15.60197
2430.294;15.58501
2430.299;15.57154
2430.31;15.54311
2430.321;15.51559
2430.332;15.4886
2430.343;15.46197
2430.364;15.41194
2430.407;15.31207
2430.45;15.2152
2430.622;14.85382
2430.795;14.5269
2430.967;14.23255
2431.14;13.96282
2431.312;13.71716
2431.656;13.28163
2432.001;12.90468
2432.346;12.57423
2432.691;12.28045
2433.035;12.01666
2433.38;11.77564
2433.724;11.55437
2434.069;11.34802
2434.413;11.15492
2434.758;10.97155
2435.102;10.79701
2435.275;10.71181
2435.447;10.62859
2435.533;10.58754
2435.576;10.56719
2435.619;10.54704
2435.662;10.52728
2435.684;10.5175
2435.705;10.50866
2435.727;10.50055
2435.738;10.49748
2435.748;10.49589
2435.759;10.49676
2435.77;10.50385
2435.776;10.51355
2435.781;10.52799
2435.786;10.55272
2435.789;10.57536
2435.7918;10.60379
2435.798;10.69246
2435.801;10.73445
2435.804;10.75385
2435.807;10.73961
2435.81;10.70044
2435.8162;10.60953
2435.819;10.57812
2435.822;10.55182
2435.828;10.51589
2435.834;10.49355
2435.839;10.48073
2435.845;10.46939
2435.851;10.46075
2435.862;10.44884
2435.874;10.43893
2435.885;10.43132
2435.908;10.41759
2435.931;10.40529
2435.954;10.39365
2436.0;10.3713
2436.046;10.34954
2436.092;10.32806
2436.183;10.28601
2436.367;10.20196
2436.55;10.11909
2437.283;9.789709
2438.016;9.456619
2438.383;9.285326
2438.475;9.241683
2438.566;9.198189
2438.612;9.176078
2438.635;9.165
2438.658;9.153921
2438.681;9.142887
2438.693;9.137192
2438.704;9.132068
2438.716;9.126722
2438.727;9.122396
2438.733;9.120594
2438.738;9.119728
2438.744;9.120175
2438.749;9.122819
2438.755;9.129859
2438.758;9.133757
2438.761;9.135491
2438.764;9.133555
2438.767;9.128639
2438.773;9.116914
2438.777;9.110462
2438.781;9.105297
2438.789;9.097494
2438.797;9.09149
2438.805;9.086341
2438.813;9.081635
2438.821;9.077179
2438.837;9.068662
2438.853;9.06041
2438.869;9.052284
2438.901;9.036198
2438.933;9.02019
2438.965;9.004192
2439.029;8.972121
2439.157;8.907446
2439.285;8.841884
2439.796;8.56937
2440.052;8.425183
2440.307;8.275513
2440.818;7.954063
2441.329;7.597182
2441.585;7.402008
2441.84;7.19473
2442.096;6.971925
2442.351;6.733251
2442.607;6.474383
2442.862;6.194473
2443.118;5.887921
2443.373;5.55311
2443.629;5.182644
2443.884;4.773839
2444.012;4.55167
2444.14;4.316988
2444.268;4.068859
2444.395;3.808436
2444.523;3.530688
2444.651;3.236746
2444.779;2.925934
2444.906;2.600551
2445.034;2.255766
2445.162;1.89545
2445.29;1.522832
2445.417;1.147262
2445.545;0.7745686
2445.673;0.4290118
2445.737;0.277418
2445.801;0.149
2445.833;0.09643235
2445.865;0.05360293
2445.897;0.02231305
2445.913;0.01164226
2445.921;0.007676731
2445.928;0.004997454
2445.936;0.002875827
2445.94;0.002203801
2445.944;0.00179827
2445.948;0.001664855
2445.952;0.001809293
2445.956;0.002237446
2445.96;0.002955296
2445.968;0.005284661
2445.976;0.008847845
2445.992;0.01988848
2446.008;0.0365263
